,PlayerId,90s,Tkl,TklW_x,Def 3rd_x,Mid 3rd_x,Att 3rd_x,Tklvsdribble,Att_x,Tkl%,Past,Press,Succ_x,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh_x,ShSv,Pass,Int_x,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,Drib,Sh_y,Fld_x,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,CrdY,CrdR,2CrdY,Fls,Fld_y,Off,Crs,Int_y,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Cmp,Att_y,Cmp%,TotDist_x,PrgDist_x,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3_x,PPA,CrsPA,Prog_x,Touches,Def Pen,Def 3rd_y,Mid 3rd_y,Att 3rd_y,Att Pen,Live,Succ_y,Att,Succ%,#Pl,Megs,Carries,TotDist_y,PrgDist_y,Prog_y,1/3_y,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,MP,Min,Mn/MP,Min%,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
1034,1035,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0,11.0,0.0,0.0,,77.0,130.0,59.2,2435.0,1484.0,10.0,10.0,100.0,32.0,32.0,100.0,34.0,87.0,39.1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,121.0,138.0,0.0,0.0,0.0,88.0,0.0,0.0,,0.0,0.0,58.0,264.0,158.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,100.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,270.0,90.0,17.6,3,90.0,3,0,,13,2.0,5.0,5.0,0.0,0.0,0.57,4.1,5.0,-0.9,-0.32,0.78
1035,1036,7.9,8.0,4,2.0,2.0,4.0,4.0,10.0,40.0,6.0,168.0,36.0,21.4,7.0,73.0,88.0,5.0,2.0,0.0,3.0,2,10.0,3.0,0.0,9.0,1.14,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,15,9,3,6,2,4,0.0,0.0,0,20.0,26.0,27.0,49.1,95.0,144.0,66.0,1435.0,248.0,56.0,81.0,69.1,34.0,48.0,70.8,4.0,7.0,57.1,0,0.6,-0.6,4.0,5.0,6.0,0.0,9.0,217.0,3.0,10.0,102.0,113.0,39.0,216.0,0.0,3.0,0.0,1.0,1.0,117.0,458.0,202.0,12.0,5.0,3.0,13.0,12.0,254.0,165.0,65.0,54.0,2,14,6,42.9,1.77,0.76,0.14,0.33,11.4,0.0,0,0,1.8,1.8,0.13,0.2,0.2,12,713.0,59.0,46.6,8,78.0,4,4,23.0,0,1.5,8.0,13.0,-5.0,-0.63,-0.08,10.4,10.8,-0.5,-0.06,0.54
1036,1037,5.2,12.0,7,4.0,5.0,3.0,2.0,3.0,66.7,1.0,67.0,24.0,35.8,26.0,21.0,20.0,9.0,0.0,0.0,9.0,10,22.0,11.0,0.0,17.0,3.29,14.0,0.0,1.0,2.0,0.0,0.0,1.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,8,3,0,20,10,7,0.0,1.0,0,45.0,4.0,6.0,40.0,185.0,239.0,77.4,3344.0,868.0,77.0,91.0,84.6,87.0,107.0,81.3,18.0,28.0,64.3,0,1.2,-1.2,8.0,9.0,7.0,4.0,16.0,314.0,6.0,91.0,130.0,115.0,30.0,295.0,8.0,16.0,50.0,11.0,1.0,207.0,1143.0,729.0,32.0,7.0,11.0,10.0,8.0,233.0,201.0,86.3,23.0,1,6,2,33.3,1.44,0.48,0.17,0.5,9.8,0.0,0,0,1.2,1.2,0.23,-0.2,-0.2,9,465.0,52.0,32.3,5,80.0,2,4,17.0,3,1.11,6.0,7.0,-1.0,-0.19,-0.29,9.2,6.4,2.8,0.55,0.63
1037,1038,11.1,7.0,4,5.0,2.0,0.0,3.0,9.0,33.3,6.0,66.0,23.0,34.8,35.0,25.0,6.0,17.0,9.0,1.0,8.0,16,23.0,55.0,0.0,8.0,0.72,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,4,0,0,12,6,1,4,16,4,0.0,0.0,0,120.0,26.0,13.0,66.7,568.0,662.0,85.8,12494.0,3690.0,159.0,175.0,90.9,296.0,320.0,92.5,111.0,159.0,69.8,1,0.6,0.4,3.0,42.0,1.0,1.0,32.0,769.0,129.0,440.0,320.0,69.0,13.0,728.0,2.0,2.0,100.0,2.0,0.0,475.0,3196.0,1998.0,58.0,19.0,1.0,2.0,2.0,511.0,499.0,97.7,4.0,0,7,1,14.3,0.63,0.09,0.0,0.0,10.5,0.0,0,0,0.6,0.6,0.09,-0.6,-0.6,13,997.0,77.0,69.2,11,87.0,9,2,19.0,2,1.62,15.0,12.0,3.0,0.27,0.68,17.8,13.9,3.9,0.35,-0.11
1038,1039,6.6,3.0,3,1.0,2.0,0.0,0.0,2.0,0.0,2.0,17.0,7.0,41.2,8.0,9.0,0.0,10.0,5.0,0.0,5.0,13,16.0,33.0,1.0,3.0,0.46,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,13,3,0.0,0.0,0,47.0,14.0,13.0,51.9,259.0,292.0,88.7,5675.0,2138.0,73.0,77.0,94.8,130.0,138.0,94.2,52.0,72.0,72.2,1,0.3,0.7,2.0,18.0,1.0,0.0,10.0,355.0,88.0,238.0,126.0,9.0,5.0,345.0,1.0,3.0,33.3,2.0,0.0,224.0,1188.0,466.0,9.0,1.0,0.0,1.0,0.0,231.0,229.0,99.1,0.0,0,4,0,0.0,0.61,0.0,0.0,,8.3,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,10,591.0,59.0,41.0,6,90.0,6,4,13.0,1,1.3,8.0,9.0,-1.0,-0.15,-0.47,7.4,9.9,-2.6,-0.39,-0.93
1039,1040,2.0,3.0,2,3.0,0.0,0.0,0.0,2.0,0.0,2.0,29.0,6.0,20.7,17.0,12.0,0.0,1.0,0.0,0.0,1.0,1,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,7,0,0,0,1,2,0.0,0.0,0,11.0,4.0,6.0,40.0,85.0,97.0,87.6,1599.0,451.0,24.0,25.0,96.0,55.0,60.0,91.7,5.0,10.0,50.0,0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,111.0,11.0,63.0,50.0,3.0,0.0,99.0,0.0,0.0,,0.0,0.0,68.0,368.0,144.0,1.0,1.0,0.0,0.0,2.0,72.0,71.0,98.6,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,4,181.0,45.0,11.8,2,68.0,1,2,23.0,13,0.75,1.0,6.0,-5.0,-2.49,-2.62,0.4,5.3,-4.9,-2.45,-2.48
1040,1041,5.6,11.0,7,3.0,7.0,1.0,0.0,1.0,0.0,1.0,99.0,20.0,20.2,30.0,47.0,22.0,5.0,0.0,0.0,5.0,7,18.0,10.0,0.0,18.0,3.21,11.0,4.0,1.0,1.0,1.0,0.0,6.0,1.07,4.0,2.0,0.0,0.0,0.0,0.0,4,0,0,18,8,0,4,7,7,0.0,0.0,0,45.0,7.0,9.0,43.8,172.0,218.0,78.9,3169.0,940.0,77.0,93.0,82.8,63.0,75.0,84.0,27.0,42.0,64.3,3,1.7,1.3,9.0,7.0,5.0,0.0,23.0,279.0,18.0,67.0,130.0,105.0,12.0,260.0,9.0,16.0,56.3,11.0,1.0,185.0,1038.0,561.0,17.0,9.0,1.0,11.0,5.0,189.0,173.0,91.5,21.0,0,2,0,0.0,0.36,0.0,0.0,,26.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,11,505.0,46.0,31.2,6,60.0,0,5,29.0,2,1.18,12.0,6.0,6.0,1.07,1.55,9.6,8.0,1.7,0.3,0.55
1041,1042,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,0,0,0,0.0,1.0,0,61.0,0.0,0.0,,342.0,494.0,69.2,11676.0,8116.0,71.0,72.0,98.6,116.0,121.0,95.9,154.0,299.0,51.5,1,0.1,0.9,1.0,6.0,0.0,0.0,0.0,525.0,465.0,524.0,3.0,0.0,0.0,379.0,0.0,0.0,,0.0,0.0,223.0,1011.0,517.0,0.0,0.0,0.0,0.0,0.0,225.0,224.0,99.6,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,16,1440.0,90.0,94.1,16,90.0,16,0,,1,1.44,19.0,18.0,1.0,0.06,-1.94,21.0,17.5,3.5,0.22,-0.87
1042,1043,10.5,11.0,9,7.0,4.0,0.0,5.0,14.0,35.7,9.0,73.0,31.0,42.5,36.0,37.0,0.0,23.0,14.0,0.0,9.0,9,20.0,49.0,0.0,7.0,0.67,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0,3,0,0,16,5,1,0,9,9,0.0,0.0,0,98.0,29.0,19.0,60.4,508.0,595.0,85.4,13400.0,5357.0,107.0,115.0,93.0,235.0,251.0,93.6,166.0,226.0,73.5,1,0.2,0.8,3.0,53.0,6.0,0.0,34.0,695.0,134.0,416.0,302.0,13.0,13.0,676.0,1.0,1.0,100.0,1.0,0.0,448.0,2165.0,1167.0,23.0,0.0,0.0,1.0,0.0,486.0,483.0,99.4,1.0,0,9,3,33.3,0.86,0.29,0.0,0.0,8.8,0.0,0,0,0.8,0.8,0.09,-0.8,-0.8,11,945.0,86.0,65.6,11,86.0,10,0,,0,1.09,10.0,17.0,-7.0,-0.67,-1.21,14.8,14.7,0.1,0.01,-0.54
1043,1044,5.4,11.0,5,4.0,5.0,2.0,2.0,6.0,33.3,4.0,133.0,31.0,23.3,31.0,63.0,39.0,9.0,1.0,0.0,8.0,6,17.0,6.0,0.0,15.0,2.78,13.0,0.0,1.0,0.0,0.0,1.0,2.0,0.37,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,10,8,1,12,6,5,0.0,0.0,0,30.0,2.0,13.0,13.3,130.0,159.0,81.8,2073.0,423.0,61.0,73.0,83.6,60.0,66.0,90.9,5.0,14.0,35.7,1,1.3,-0.3,9.0,3.0,8.0,2.0,14.0,233.0,5.0,41.0,81.0,127.0,15.0,233.0,5.0,15.0,33.3,6.0,3.0,160.0,665.0,400.0,20.0,10.0,2.0,11.0,9.0,200.0,162.0,81.0,30.0,0,3,0,0.0,0.66,0.0,0.0,,18.6,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,10,486.0,49.0,31.8,6,71.0,0,4,15.0,2,2.0,5.0,7.0,-2.0,-0.37,-1.58,4.7,10.7,-6.0,-1.11,-1.53
1044,1045,2.8,3.0,1,1.0,1.0,1.0,1.0,5.0,20.0,4.0,59.0,13.0,22.0,7.0,26.0,26.0,6.0,0.0,0.0,6.0,4,7.0,0.0,0.0,7.0,2.49,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,7,1,0,4,1,0.0,0.0,0,18.0,1.0,2.0,33.3,58.0,77.0,75.3,1252.0,338.0,19.0,24.0,79.2,27.0,34.0,79.4,11.0,16.0,68.8,0,0.2,-0.2,3.0,3.0,0.0,0.0,6.0,122.0,2.0,20.0,57.0,53.0,9.0,117.0,4.0,9.0,44.4,4.0,2.0,84.0,264.0,153.0,8.0,4.0,0.0,15.0,6.0,136.0,83.0,61.0,16.0,0,4,2,50.0,1.42,0.71,0.0,0.0,18.6,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,5,253.0,51.0,17.6,4,63.0,0,1,1.0,6,2.0,3.0,6.0,-3.0,-1.07,-1.29,2.9,4.5,-1.6,-0.56,-0.83
1045,1046,10.9,7.0,6,1.0,2.0,4.0,1.0,2.0,50.0,1.0,140.0,37.0,26.4,13.0,53.0,74.0,6.0,1.0,0.0,5.0,3,10.0,11.0,0.0,15.0,1.37,9.0,0.0,2.0,2.0,2.0,0.0,4.0,0.37,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,14,19,4,3,3,6,0.0,0.0,0,34.0,25.0,51.0,32.9,153.0,194.0,78.9,2236.0,341.0,92.0,107.0,86.0,45.0,58.0,77.6,11.0,17.0,64.7,1,0.3,0.7,3.0,11.0,2.0,0.0,11.0,349.0,12.0,31.0,153.0,193.0,57.0,346.0,8.0,12.0,66.7,8.0,1.0,234.0,1085.0,534.0,26.0,11.0,8.0,40.0,34.0,471.0,270.0,57.3,71.0,3,25,12,48.0,2.29,1.1,0.12,0.25,10.4,0.0,0,0,4.1,4.1,0.17,-1.1,-1.1,14,983.0,70.0,64.2,13,74.0,4,1,17.0,0,1.93,14.0,15.0,-1.0,-0.09,-0.42,14.3,15.6,-1.4,-0.13,-0.47
1046,1047,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,100.0,1.0,0.0,3.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,3.0,3.0,0.2,0,,0,1,3.0,6,3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.19
1047,1048,15.5,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2,0,0,0,0,0.0,1.0,0,82.0,0.0,0.0,,334.0,453.0,73.7,9887.0,6300.0,72.0,72.0,100.0,124.0,125.0,99.2,122.0,240.0,50.8,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,485.0,448.0,485.0,1.0,1.0,0.0,341.0,0.0,0.0,,0.0,0.0,197.0,1049.0,384.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,100.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,16,1394.0,87.0,96.8,16,87.0,15,0,,0,1.19,17.0,18.0,-1.0,-0.06,5.81,22.0,17.2,4.8,0.31,3.73
1048,1049,10.8,32.0,21,11.0,17.0,4.0,12.0,44.0,27.3,32.0,291.0,94.0,32.3,82.0,156.0,53.0,18.0,2.0,0.0,16.0,26,58.0,14.0,0.0,30.0,2.79,25.0,0.0,1.0,1.0,2.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,4,0,0,20,9,0,1,26,21,0.0,0.0,0,123.0,7.0,6.0,53.8,266.0,356.0,74.7,5063.0,1772.0,103.0,131.0,78.6,131.0,155.0,84.5,28.0,56.0,50.0,0,0.5,-0.5,7.0,37.0,10.0,0.0,47.0,487.0,21.0,113.0,301.0,108.0,7.0,483.0,10.0,22.0,45.5,14.0,4.0,281.0,1801.0,965.0,35.0,13.0,0.0,12.0,8.0,272.0,251.0,92.3,16.0,0,9,3,33.3,0.84,0.28,0.0,0.0,24.4,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,16,969.0,61.0,59.8,10,82.0,7,6,26.0,1,1.44,14.0,15.0,-1.0,-0.09,-1.34,18.2,16.3,1.9,0.17,-0.21
1049,1050,0.4,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,16.0,2.0,12.5,5.0,7.0,4.0,1.0,0.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0.0,0.0,0,2.0,0.0,0.0,,9.0,12.0,75.0,117.0,14.0,6.0,6.0,100.0,3.0,5.0,60.0,0.0,0.0,,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,2.0,9.0,8.0,1.0,17.0,0.0,0.0,,0.0,0.0,11.0,61.0,23.0,1.0,0.0,0.0,0.0,0.0,13.0,11.0,84.6,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,33.0,17.0,2.2,0,,0,2,17.0,0,0.0,0.0,1.0,-1.0,-2.73,-2.31,0.3,2.9,-2.6,-7.14,-6.31
1050,1051,8.1,18.0,13,6.0,9.0,3.0,6.0,16.0,37.5,10.0,162.0,44.0,27.2,41.0,65.0,56.0,11.0,0.0,0.0,11.0,4,22.0,1.0,0.0,25.0,3.09,17.0,0.0,3.0,1.0,3.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,7,16,1,20,4,13,0.0,0.0,0,51.0,5.0,11.0,31.3,152.0,217.0,70.0,2455.0,726.0,77.0,102.0,75.5,60.0,74.0,81.1,10.0,24.0,41.7,1,2.6,-1.6,11.0,9.0,13.0,2.0,21.0,321.0,3.0,43.0,128.0,184.0,48.0,319.0,12.0,21.0,57.1,12.0,0.0,254.0,1330.0,806.0,39.0,16.0,10.0,20.0,16.0,303.0,228.0,75.2,49.0,0,14,4,28.6,1.73,0.5,0.0,0.0,15.9,0.0,0,0,1.5,1.5,0.11,-1.5,-1.5,13,727.0,56.0,50.5,10,68.0,0,3,17.0,0,1.23,8.0,9.0,-1.0,-0.12,-0.5,12.1,9.2,2.9,0.36,0.42
1051,1052,15.3,33.0,16,17.0,10.0,6.0,11.0,30.0,36.7,19.0,164.0,54.0,32.9,79.0,61.0,24.0,32.0,5.0,0.0,27.0,26,59.0,32.0,0.0,26.0,1.7,20.0,4.0,1.0,0.0,1.0,0.0,4.0,0.26,3.0,0.0,0.0,0.0,1.0,0.0,4,0,0,15,11,0,25,26,16,1.0,0.0,0,110.0,13.0,9.0,59.1,605.0,734.0,82.4,10572.0,4204.0,265.0,295.0,89.8,280.0,317.0,88.3,46.0,93.0,49.5,2,1.0,1.0,14.0,26.0,15.0,7.0,47.0,890.0,68.0,322.0,378.0,244.0,23.0,759.0,7.0,17.0,41.2,9.0,2.0,509.0,2141.0,1251.0,37.0,16.0,2.0,12.0,10.0,552.0,511.0,92.6,34.0,0,4,0,0.0,0.26,0.0,0.0,,25.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,16,1378.0,86.0,95.7,15,90.0,15,1,28.0,0,1.31,17.0,25.0,-8.0,-0.52,-0.52,18.2,22.5,-4.3,-0.28,0.25
1052,1053,3.0,7.0,4,1.0,4.0,2.0,4.0,6.0,66.7,2.0,86.0,23.0,26.7,15.0,31.0,40.0,7.0,0.0,0.0,7.0,0,7.0,0.0,0.0,6.0,1.99,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,9,9,1,3,0,4,0.0,0.0,0,22.0,2.0,4.0,33.3,48.0,64.0,75.0,649.0,141.0,31.0,37.0,83.8,9.0,14.0,64.3,3.0,6.0,50.0,0,0.3,-0.3,3.0,1.0,3.0,2.0,4.0,106.0,0.0,14.0,44.0,56.0,8.0,102.0,4.0,6.0,66.7,4.0,2.0,76.0,343.0,137.0,7.0,1.0,1.0,7.0,9.0,109.0,66.0,60.6,18.0,0,5,1,20.0,1.66,0.33,0.0,0.0,15.7,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,7,271.0,39.0,20.1,3,66.0,0,4,18.0,6,1.29,3.0,3.0,0.0,0.0,0.75,2.6,4.6,-1.9,-0.64,-0.57
1053,1054,13.7,18.0,13,7.0,6.0,5.0,9.0,21.0,42.9,12.0,181.0,64.0,35.4,60.0,89.0,32.0,21.0,6.0,0.0,15.0,27,45.0,18.0,1.0,22.0,1.6,19.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,18,16,0,5,27,13,0.0,2.0,0,129.0,10.0,13.0,43.5,734.0,839.0,87.5,14791.0,4356.0,279.0,301.0,92.7,330.0,362.0,91.2,118.0,156.0,75.6,0,0.6,-0.6,12.0,68.0,12.0,0.0,53.0,953.0,46.0,281.0,544.0,180.0,11.0,928.0,5.0,9.0,55.6,5.0,2.0,672.0,2607.0,1280.0,36.0,9.0,0.0,9.0,17.0,733.0,705.0,96.2,27.0,3,8,3,37.5,0.58,0.22,0.38,1.0,18.1,0.0,0,0,1.2,1.2,0.15,1.8,1.8,14,1237.0,88.0,85.9,14,88.0,13,0,,2,1.0,23.0,31.0,-8.0,-0.58,-0.14,18.2,25.7,-7.4,-0.54,0.27
1054,1055,6.4,2.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,85.0,23.0,27.1,9.0,26.0,50.0,7.0,2.0,0.0,5.0,2,4.0,5.0,0.0,17.0,2.65,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,11,6,1,2,1,0.0,0.0,0,17.0,12.0,23.0,34.3,86.0,114.0,75.4,1356.0,257.0,47.0,57.0,82.5,30.0,42.0,71.4,6.0,7.0,85.7,1,0.6,0.4,7.0,11.0,0.0,0.0,8.0,176.0,7.0,22.0,90.0,72.0,25.0,163.0,3.0,5.0,60.0,3.0,0.0,90.0,306.0,71.0,4.0,0.0,1.0,23.0,5.0,232.0,127.0,54.7,31.0,1,8,1,12.5,1.25,0.16,0.0,0.0,11.0,0.0,1,1,2.4,1.6,0.2,-1.4,-1.6,8,577.0,72.0,40.1,7,78.0,3,1,31.0,0,1.0,5.0,10.0,-5.0,-0.78,-0.88,8.6,10.1,-1.5,-0.24,-0.72
1055,1056,6.4,2.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,85.0,23.0,27.1,9.0,26.0,50.0,7.0,2.0,0.0,5.0,2,4.0,5.0,0.0,17.0,2.65,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,11,6,1,2,1,0.0,0.0,0,17.0,12.0,23.0,34.3,86.0,114.0,75.4,1356.0,257.0,47.0,57.0,82.5,30.0,42.0,71.4,6.0,7.0,85.7,1,0.6,0.4,7.0,11.0,0.0,0.0,8.0,176.0,7.0,22.0,90.0,72.0,25.0,163.0,3.0,5.0,60.0,3.0,0.0,90.0,306.0,71.0,4.0,0.0,1.0,23.0,5.0,232.0,127.0,54.7,31.0,1,8,1,12.5,1.25,0.16,0.0,0.0,11.0,0.0,1,1,2.4,1.6,0.2,-1.4,-1.6,7,206.0,29.0,14.3,1,58.0,0,6,25.0,0,1.14,5.0,4.0,1.0,0.44,0.36,5.5,2.9,2.6,1.16,1.17
1056,1057,6.4,2.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,85.0,23.0,27.1,9.0,26.0,50.0,7.0,2.0,0.0,5.0,2,4.0,5.0,0.0,17.0,2.65,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,11,6,1,2,1,0.0,0.0,0,17.0,12.0,23.0,34.3,86.0,114.0,75.4,1356.0,257.0,47.0,57.0,82.5,30.0,42.0,71.4,6.0,7.0,85.7,1,0.6,0.4,7.0,11.0,0.0,0.0,8.0,176.0,7.0,22.0,90.0,72.0,25.0,163.0,3.0,5.0,60.0,3.0,0.0,90.0,306.0,71.0,4.0,0.0,1.0,23.0,5.0,232.0,127.0,54.7,31.0,1,6,2,33.3,2.62,0.87,0.17,0.5,11.0,0.0,0,0,2.2,2.2,0.36,-1.2,-1.2,8,577.0,72.0,40.1,7,78.0,3,1,31.0,0,1.0,5.0,10.0,-5.0,-0.78,-0.88,8.6,10.1,-1.5,-0.24,-0.72
1057,1058,6.4,2.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,85.0,23.0,27.1,9.0,26.0,50.0,7.0,2.0,0.0,5.0,2,4.0,5.0,0.0,17.0,2.65,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,11,6,1,2,1,0.0,0.0,0,17.0,12.0,23.0,34.3,86.0,114.0,75.4,1356.0,257.0,47.0,57.0,82.5,30.0,42.0,71.4,6.0,7.0,85.7,1,0.6,0.4,7.0,11.0,0.0,0.0,8.0,176.0,7.0,22.0,90.0,72.0,25.0,163.0,3.0,5.0,60.0,3.0,0.0,90.0,306.0,71.0,4.0,0.0,1.0,23.0,5.0,232.0,127.0,54.7,31.0,1,6,2,33.3,2.62,0.87,0.17,0.5,11.0,0.0,0,0,2.2,2.2,0.36,-1.2,-1.2,7,206.0,29.0,14.3,1,58.0,0,6,25.0,0,1.14,5.0,4.0,1.0,0.44,0.36,5.5,2.9,2.6,1.16,1.17
1058,1059,6.4,2.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,85.0,23.0,27.1,9.0,26.0,50.0,7.0,2.0,0.0,5.0,2,4.0,5.0,0.0,17.0,2.65,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,11,6,1,2,1,0.0,0.0,0,17.0,12.0,23.0,34.3,86.0,114.0,75.4,1356.0,257.0,47.0,57.0,82.5,30.0,42.0,71.4,6.0,7.0,85.7,1,0.6,0.4,7.0,11.0,0.0,0.0,8.0,87.0,4.0,7.0,32.0,53.0,16.0,83.0,2.0,2.0,100.0,2.0,0.0,54.0,229.0,69.0,5.0,3.0,0.0,4.0,2.0,111.0,64.0,57.7,28.0,1,8,1,12.5,1.25,0.16,0.0,0.0,11.0,0.0,1,1,2.4,1.6,0.2,-1.4,-1.6,8,577.0,72.0,40.1,7,78.0,3,1,31.0,0,1.0,5.0,10.0,-5.0,-0.78,-0.88,8.6,10.1,-1.5,-0.24,-0.72
